"","PlayerID","StuckID","Learned","Level","EventIndex","Content","Start","End","StartorRestart","RuleBreak","Deviation","PassedBoundary","Flag","YouObject","YouRule","TextObstacle","BrokenStop","OutsideText","WinText","Is-Outside","ObjectObstacle","OtherObstacle","modality","LevelID","unique_index"
"76",2,1,"No","02 - Now What Is This?",11,"BabaText",2.136,2.556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"eye",2,76
"77",2,1,"No","02 - Now What Is This?",12,"BabaText",2.564,2.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"eye",2,77
"78",2,1,"No","02 - Now What Is This?",3,"change_update_wall:17:14:0",2.889,2.889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,78
"79",2,1,"No","02 - Now What Is This?",4,"input_right_",2.889,2.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,79
"80",2,1,"No","02 - Now What Is This?",13,NA,2.96,3.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,80
"81",2,1,"No","02 - Now What Is This?",14,NA,3.18,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,81
"82",2,1,"No","02 - Now What Is This?",5,"change_update_wall:17:14:2",3.70567,3.70567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,82
"83",2,1,"No","02 - Now What Is This?",6,"change_update_wall:16:14:2",3.70567,3.70567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,83
"84",2,1,"No","02 - Now What Is This?",7,"input_left_",3.70567,3.70567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,84
"85",2,1,"No","02 - Now What Is This?",15,NA,3.836,4.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"eye",2,85
"86",2,1,"No","02 - Now What Is This?",16,"FlagText",4.036,4.464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,86
"87",2,1,"No","02 - Now What Is This?",8,"change_update_wall:16:14:3",4.139,4.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,87
"88",2,1,"No","02 - Now What Is This?",9,"change_update_wall:16:15:3",4.139,4.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,88
"89",2,1,"No","02 - Now What Is This?",10,"input_down_",4.139,4.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,89
"90",2,1,"No","02 - Now What Is This?",17,"FlagText",4.476,4.884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,90
"91",2,1,"No","02 - Now What Is This?",18,"FlagText",4.9,6.204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"eye",2,91
"92",2,1,"No","02 - Now What Is This?",11,"change_update_wall:16:15:2",5.37233,5.37233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,92
"93",2,1,"No","02 - Now What Is This?",12,"change_update_wall:15:15:2",5.37233,5.37233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,93
"94",2,1,"No","02 - Now What Is This?",13,"input_left_",5.37233,5.37233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,94
"95",2,1,"No","02 - Now What Is This?",14,"change_update_wall:14:15:2",5.62233,5.62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,95
"96",2,1,"No","02 - Now What Is This?",15,"input_left_",5.62233,5.62233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,96
"97",2,1,"No","02 - Now What Is This?",16,"change_update_text_stop:12:15:2",6.089,6.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,97
"98",2,1,"No","02 - Now What Is This?",17,"change_update_wall:13:15:2",6.089,6.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,98
"99",2,1,"No","02 - Now What Is This?",18,"event_rule_remove_13:13:flag is stop",6.089,6.089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,99
"100",2,1,"No","02 - Now What Is This?",19,"input_left_",6.089,6.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"log",2,100
"101",2,1,"No","02 - Now What Is This?",19,"FlagText",6.216,6.472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"eye",2,101
"102",2,1,"No","02 - Now What Is This?",20,"FlagText",6.488,6.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"eye",2,102
